album_id,album_genres,album_release_date,album_popularity,year
3ibdlhMmbFPMYoWvwHCzI3,,2009-02-02,68,2009
0hDy52fqKwb2ZIjyNXGxan,,2009-01-01,64,2009
4HYlbaWDkCNXXNWQEYl9sV,,2009,58,2009
6tzQKMilI02kn1lzLklDI8,,2009-08-18,62,2009
1LShhEEKRT5MNPcO7jtYHh,,2009,74,2009
7zTlfidBmhUVtUmLSKk7WF,,2009-01-01,67,2009
7tY7NcC2gKTxXsTJM6zK5I,,2009-07-07,62,2009
1V5vQRMWTNGmqwxY8jMVou,,2009-11-13,66,2009
4DCwNXpnKEBYbls0T4LQzN,,2009-09-19,62,2009
2CUT0104gySOIvqwtXeFsX,,2009-09-08,78,2009
2SIaQf1NRVarE8HDX5j8zG,,2009-03-06,52,2009
52caFJCRPAX5lnlchaKHEx,,2009-08-04,51,2009
3RPImDZ7Ihh5YR5iJh1gH1,,2009-09-29,62,2009
44jrX3SThj7pFjOzUTLm85,,2009-08-31,60,2009
7yI8ppmq1tmqF09Qbi1tcj,,2009-01-01,56,2009
3F17x1qqSjZBxMCwxbnupP,,2009-06-17,56,2009
1SkvbWNmVnuTQwNzWRIBTo,,2009-01-01,60,2009
2pLAOZiilrhOrTQNqrF8qr,,2009-01-01,73,2009
1fqibtpI0bwD73uQGeEnhn,,2009-06-12,61,2009
37iovsHz9HV9PPR2DLbNnC,,2009-01-01,62,2009
0VeraxKSlJGusnOHYGOtWq,,2009-12-04,54,2009
6G2VFrsyr7jAiUYklrdKob,,2009-01-20,66,2009
69UXabkBHbKMJ0DQjctXtK,,2009-01-01,52,2009
47y3PbX8oIDCkYAFylCJz0,,2009-09-15,67,2009
37iovsHz9HV9PPR2DLbNnC,,2009-01-01,62,2009
6yLcsHhdfUAug0lIWqxuxS,,2009-12-18,53,2009
2S8AWAM0nxyFy66YnUfIs3,,2009-01-01,73,2009
6OlCoydaNFUU7v1Xo5ZJPx,,2009-01-01,64,2009
2S8AWAM0nxyFy66YnUfIs3,,2009-01-01,73,2009
4pFfvZt1riTaIWzkHFfmsF,,2009-01-01,56,2009
6mAgb1P4TuigEweUCJqrhp,,2009-01-01,49,2009
5u0OuxRnf3FzvZR07xAxL2,,2009,70,2009
2S8AWAM0nxyFy66YnUfIs3,,2009-01-01,73,2009
1fc8tPf36cZhNYpNFrWh7o,,2009-01-01,68,2009
7zTlfidBmhUVtUmLSKk7WF,,2009-01-01,67,2009
1rG5TDs3jYh6OU753I54CI,,2009-01-01,71,2009
6ry84mOthM6loLKbhuiovs,,2009-08-03,55,2009
3F2cL1E3FXYa74V7D7oAoI,,2009-09-29,57,2009
0CcL28OkH89kjgKpNZC8sW,,2009-11-23,65,2009
1AHZd3C3S8m8fFrhFxyk79,,2009-05-15,71,2009
7DphDayDRJ1NtRmveflFWD,,2009-09-07,61,2009
6JpMhu4IR3A7gwjksos2Sa,,2009-12-01,66,2009
0ETokTQHIe79SG4xAFmKRo,,2009,56,2009
5lm8loAsSpprr19lwSY16V,,2009-01-01,59,2009
3NoapLHvTH6AlaSczk2e3o,,2009-01-01,63,2009
0cFDOSvQomYgeYiv54UUjS,,2009-05-17,53,2009
1xGEbkqzqiCcUTBbasvShI,,2009-08-21,64,2009
0gtroJqtkBhqDPb6cQTOhJ,,2009-05-19,54,2009
5P5ckQNn8AibK7TVTVrUoC,,2009-01-01,55,2009
3spYzDjQBTJuBM6VhoFah8,,2009,52,2009
3iLrVuA1k7onNmZTuUQH4u,,2009,58,2009
2PPFtYUnnqMYflIEn3b7ON,,2009-01-01,57,2009
3lng6RAtdksQ2q02Fk5jaB,,2009-01-01,72,2009
63a1DgGeNsC197MCiV0X0i,,2009-01-01,60,2009
2PDlvc7K51qC4Bkali3q0R,,2009-10-09,70,2009
1V5vQRMWTNGmqwxY8jMVou,,2009-11-13,66,2009
0CcL28OkH89kjgKpNZC8sW,,2009-11-23,65,2009
0sKcuounq52lm9hmFwEZN5,,2009-10-05,56,2009
1N2HeWMUjuAxYL7UnA63JH,,2009-05-02,59,2009
1cXFSOdjxmS13cOTtnNQAo,,2009-07-07,55,2009
3fSHF58QvGhJgwOzDPoKDV,,2009,58,2009
1V5vQRMWTNGmqwxY8jMVou,,2009-11-13,66,2009
32wD8Cv9HKBXiVumGQsZVL,,2009-06-11,51,2009
04QJpsEnEyBN0WSBQZ89Gn,,2009,58,2009
0PManGPRcHlL7fZBoQStK2,,2009,55,2009
6MEv8dNtVbKDW1WG4Hk6WZ,,2009-02-03,70,2009
6RDOn06oitF2wzme2uWDX8,,2009-11-17,57,2009
57tmzh0hsnWU8znnvEWJbe,,2009-06-09,76,2009
1KJN0ykTZZWD0KpjODoXDW,,2009-10-06,53,2009
4f7IfNt2FWz21h2zmRNy55,,2009-10-15,60,2009
0hDy52fqKwb2ZIjyNXGxan,,2009-01-01,64,2009
10xgy5KkSpP3prnygQmFoN,,2009-01-16,58,2009
3M0CcOWFI6hwxNB8gr03hm,,2009-05-19,59,2009
3nkfIhwsoNcReVGtC424XX,,2009-02-26,56,2009
0uZtZvLB7YtZnkJ6e1wXa2,,2009-01-01,51,2009
2ftqbM48NcAEAcIL7Yyc1R,,2009-11-10,62,2009
7wZkqIpYypNxkR93nDucc5,,2009-01-01,49,2009
7H814Cg8HV0qpoMheYbhNn,,2009-03-24,67,2009
6f3szSu0uNGBOmcW01a6ZN,,2009,59,2009
5TCwGgyw8ZXXyKIcUFCj47,,2009-09-15,62,2009
2bSOI1YTq852i0kxRe0xqd,,2009-01-01,52,2009
5IEoiwkThhRmSMBANhpxl2,,2009-08-20,71,2009
0GCQzPEkcFv8bR90sJf41x,,2009-06-30,54,2009
2S8AWAM0nxyFy66YnUfIs3,,2009-01-01,73,2009
0MgL5MkrqC9wqDuiSedJ14,,2009-11-03,53,2009
3EqIz9KGQakhATc71OGQQi,,2009-01-01,51,2009
0dgNt6D4pz86nn0ZTRYoVQ,,2009-03-24,50,2009
2525QjTlcuO1zaYoBCl1Z9,,2009-04-21,61,2009
0sKcuounq52lm9hmFwEZN5,,2009-10-05,56,2009
1zRqUHW8OiYDVAJtJ1OdKg,,2009-01-01,55,2009
2d4eS9a7DRTlfeTKVJQ0kr,,2009-05-19,57,2009
1LShhEEKRT5MNPcO7jtYHh,,2009,74,2009
5yN2LiMaA7nEXT35GW4hNu,,2009-01-01,62,2009
0vv1zKShlm7WuawEup5Mf4,,2009-09-22,66,2009
4FS84z9WOSKpVClFPmf4Bc,,2009-01-01,59,2009
1ZXM9jY3Bsg12KXgwftBrO,,2009-09-08,71,2009
4kaCrosmqvvrPUEAwcnC3s,,2009-01-01,60,2009
1rG5TDs3jYh6OU753I54CI,,2009-01-01,71,2009
0mBvlBWI6TMDrWvQ8bKOKV,,2009-01-01,66,2009
6Fv4th1zIsXMvXDR5nvoox,,2009-08-21,50,2009
6tzQKMilI02kn1lzLklDI8,,2009-08-18,62,2009
2dL9Q5AtIv4Rw1L6lKcIUc,,2009-09-09,72,2009
1LShhEEKRT5MNPcO7jtYHh,,2009,74,2009
3zxEHlYXrIXseV7gTl3CQ0,,2009,48,2009
1fIcfIou6wXHMuWB8XBgAk,,2009-01-01,53,2009
0Rxab8t0y7GlaTJTHX2wEN,,2009-12-15,67,2009
5iMlDARMRcsRn0hvFMgDfS,,2009-02-25,55,2009
6JpMhu4IR3A7gwjksos2Sa,,2009-12-01,66,2009
0cUNjl7p6LYZJkKXJWzqP0,,2009-11-23,57,2009
0CcL28OkH89kjgKpNZC8sW,,2009-11-23,65,2009
1LShhEEKRT5MNPcO7jtYHh,,2009,74,2009
1v6cLbjFCRkhiGjSMhyNg5,,2009-01-01,59,2009
39zjAZD6nlscx5DafH8GI8,,2009-01-26,51,2009
6umODQfij1WhoGDhc7UCL8,,2009-01-01,53,2009
7DphDayDRJ1NtRmveflFWD,,2009-09-07,61,2009
43lok9zd7BW5CoYkXZs7S0,,2009-09-18,77,2009
7H814Cg8HV0qpoMheYbhNn,,2009-03-24,67,2009
1BdMI18B8ZnoHNAYwx8h8h,,2009-06-26,50,2009
2dL9Q5AtIv4Rw1L6lKcIUc,,2009-09-09,72,2009
7k1b8wzjRsSTmIBuRlBrxp,,2009-05-29,59,2009
3JYVc0zcw01y9Xjq16266O,,2009-08-12,61,2009
5FK6borHO8QcztXhXCPn5H,,2009-01-01,67,2009
06UoTVgpPiGnRPGjowrG3g,,2009-01-01,70,2009
6EWWmTEOXI58PL13vNk67S,,2009-01-12,60,2009
2nRHIdZqsgd9ONSzrTKsf9,,2009,60,2009
6rePArBMb5nLWEaY9aQqL4,,2009-11-05,78,2009
3XCPfoDC88adSavNAYNVyV,,2009-10-06,49,2009
0CcL28OkH89kjgKpNZC8sW,,2009-11-23,65,2009
2kjKAnGYRXKveSja6gSOEB,,2009-01-01,67,2009
6RDOn06oitF2wzme2uWDX8,,2009-11-17,57,2009
3YqbqVW4Rz8DCPxL2WBCvc,,2009-02-28,52,2009
2gnGnvNJzXxlwy837iHs7O,,2009-05-04,68,2009
0R56Btqdn8ViPIvaq7oMGI,,2009,49,2009
27UqZoE1kV6sIV6uQcI28A,,2009-09-28,73,2009
4aIivYvBovLqNbsbBB4UuN,,2009-01-01,50,2009
1fc8tPf36cZhNYpNFrWh7o,,2009-01-01,68,2009
3m89meycBx0T7hYBhj2kkq,,2009-09-25,61,2009
0CcL28OkH89kjgKpNZC8sW,,2009-11-23,65,2009
1V5vQRMWTNGmqwxY8jMVou,,2009-11-13,66,2009
20Jf4Vb1V3MMv1QI1cKNNI,,2009-01-01,64,2009
1CAbmBdilHOVUGGiDjpCxp,,2009-09-16,63,2009
0xG5b9nkWxKc5VTpo6Fq5I,,2009-05-25,68,2009
2pLAOZiilrhOrTQNqrF8qr,,2009-01-01,73,2009
7KIEEuRTgrJIFx6U1e0X3q,,2009-05-20,66,2009
06UoTVgpPiGnRPGjowrG3g,,2009-01-01,70,2009
4bysRljplZxQa6lYVhG7BR,,2009-03-24,50,2009
06UoTVgpPiGnRPGjowrG3g,,2009-01-01,70,2009
13pqUKo7eRvMKFGpfCGyEF,,2009-01-01,63,2009
6xDwYyGCOkD2t9GuBikEL8,,2009-01-01,50,2009
7KIEEuRTgrJIFx6U1e0X3q,,2009-05-20,66,2009
3uczBfJFFSNjSiF8ScC1pA,,2009-09-24,61,2009
6QCSrh0eusuJrRpYjnmtTN,,2009-01-01,49,2009
7g3IdcuzbSoWHVKWfKIY2x,,2009-03-24,56,2009
63a1DgGeNsC197MCiV0X0i,,2009-01-01,60,2009
4828DYqqXoOl1bMPyh5c3S,,2009-10-02,68,2009
5TCwGgyw8ZXXyKIcUFCj47,,2009-09-15,62,2009
5gFXqopK0GNNAwBii345i2,,2009-01-01,55,2009
2dL9Q5AtIv4Rw1L6lKcIUc,,2009-09-09,72,2009
2gnGnvNJzXxlwy837iHs7O,,2009-05-04,68,2009
0xWUNBh2y8GAO0JkwHq0Ij,,2009-03-13,58,2009
1v6cLbjFCRkhiGjSMhyNg5,,2009-01-01,59,2009
00zN65JStpVnpJn9ckMsQI,,2009-08-31,67,2009
2FgknX5e7fJlriQtxvpLhZ,,2009,71,2009
1tf1lgrShcPtESMaz4Dl3r,,2009-07-21,55,2009
2l6mZS1RQM7PQAEeaCR3Um,,2009-03-18,63,2009
5SCfET4lGs65o4Jgb7hZ2f,,2009-10-01,52,2009
4zSLTDQZtXRZOAS9e0fiGM,,2009-05-26,53,2009
6tisDlBrOOltEsFFq2vy6F,,2009-01-01,48,2009
1fc8tPf36cZhNYpNFrWh7o,,2009-01-01,68,2009
04gYcIojJt78nYnN5oOrKt,,2009-02-23,50,2009
1YYrvq6ZlTGW2KDINRWS9J,,2009-01-25,52,2009
5IWyGR3IAvSqxdhHSNp9qt,,2009-02-24,48,2009
5mZgyfa7rkogNoxxqHpbOg,,2009-01-01,51,2009
0ToSKqQnHTBeIVybrONR8V,,2009-01-01,46,2009
6CtjCtRQZXjTCDe3Jiy25W,,2009-01-01,47,2009
7mb5z8nA3wZ2isDrJKtrfA,,2009-09-01,48,2009
2fZF9yZ8e7Q7CJCjpN0VIK,,2009-01-01,51,2009
7yI8ppmq1tmqF09Qbi1tcj,,2009-01-01,56,2009
325wcm5wMnlfjmKZ8PXIIn,,2009-11-09,55,2009
06tfjVe3cjac8Z8ZEBfUyF,,2009-05-26,52,2009
6rePArBMb5nLWEaY9aQqL4,,2009-11-05,78,2009
0vv1zKShlm7WuawEup5Mf4,,2009-09-22,66,2009
6H97jkl2rYGeqmXpFEEfWF,,2009-01-01,47,2009
4xGTfawtEfy5f2yGYtRqlr,,2009-10-06,57,2009
72uoxpSaDs7keunx3LbvrX,,2009-07-21,51,2009
44jrX3SThj7pFjOzUTLm85,,2009-08-31,60,2009
16iEqXBCXB7DDDRtKI2DOR,,2009-01-01,53,2009
1N2HeWMUjuAxYL7UnA63JH,,2009-05-02,59,2009
27D3m7el3kly9h6Z2Tx1zn,,2009-09-01,48,2009
6H51jH1SuzV6ca1VxW2Tmv,,2009,59,2009
2dL9Q5AtIv4Rw1L6lKcIUc,,2009-09-09,72,2009
1ohlNZAwfRCOaMQxKsQDIb,,2009-11-09,59,2009
2PPFtYUnnqMYflIEn3b7ON,,2009-01-01,57,2009
3Qwn4i9QV2uXfPiBQNnT3z,,2009-01-01,50,2009
0Z6IBizcq7DLXpenjSHqF3,,2009-11-17,61,2009
5srfo2XTGJPW9EAiky3TdM,,2009-01-01,67,2009
1ZXM9jY3Bsg12KXgwftBrO,,2009-09-08,71,2009
1ji0b2gTyx4VYtkrbc3XJt,,2009-07-20,46,2009
6Aormv05kybauFdXCzUEcH,,2009-09-01,60,2009
57tmzh0hsnWU8znnvEWJbe,,2009-06-09,76,2009
0ktt8nyiccUBWvqKsmJdHQ,,2009-01-01,50,2009
5tOzXq44rU4yCCVY94f6m7,,2009-05-19,54,2009
0Z6IBizcq7DLXpenjSHqF3,,2009-11-17,61,2009
0mBvlBWI6TMDrWvQ8bKOKV,,2009-01-01,66,2009
42PRXEfZyaRBq3oeLnlqoT,,2009-06-09,52,2009
6hUQFOztpF095UsEhq7QlR,,2009-01-01,52,2009
23Jn0SkJJDoFmoHYnfrTxu,,2009-06-02,50,2009
05HyX6gH8hKJ4fAji7XftG,,2009-01-01,54,2009
6Aormv05kybauFdXCzUEcH,,2009-09-01,60,2009
7ep8byHyAYeAYiumLDQrhr,,2009-11-27,58,2009
6JpMhu4IR3A7gwjksos2Sa,,2009-12-01,66,2009
43lok9zd7BW5CoYkXZs7S0,,2009-09-18,77,2009
6SkVZ9EJpL1pQkf79qFnLF,,2009-01-01,61,2009
1rG5TDs3jYh6OU753I54CI,,2009-01-01,71,2009
4oFeSyCaGfCJQFZpzBMgS1,,2009-01-01,44,2009
5yN2LiMaA7nEXT35GW4hNu,,2009-01-01,62,2009
0ryXDRrtDUzddIDVcBwtXW,,2009-11-23,47,2009
1fIcfIou6wXHMuWB8XBgAk,,2009-01-01,53,2009
2CUT0104gySOIvqwtXeFsX,,2009-09-08,78,2009
3eQlstvvO9KwC44StPIJep,,2009-07-28,61,2009
0v6KMlR9isZiB7S2KM9AmI,,2009-01-01,44,2009
12lCPW9F5oQGXsmbyYyb0X,,2009-08-12,59,2009
7uGmyYwDFJbSc1xs4hkEs2,,2009-11-20,72,2009
57tmzh0hsnWU8znnvEWJbe,,2009-06-09,76,2009
6ry84mOthM6loLKbhuiovs,,2009-08-03,55,2009
2rJDIoWnSeFRp3fdedXAB3,,2009-08-17,55,2009
1fc8tPf36cZhNYpNFrWh7o,,2009-01-01,68,2009
0swOso9dwIp1PHmDP4dTbX,,2009-04-14,50,2009
6nWeQICT2mTRckahG3Wuus,,2009-12-01,60,2009
1KQIB9AYz2TWTxYoDW2A35,,2009-01-01,57,2009
0mBvlBWI6TMDrWvQ8bKOKV,,2009-01-01,66,2009
5Yj2mPciYoTKNEP3WadauI,,2009-06-23,60,2009
2S8AWAM0nxyFy66YnUfIs3,,2009-01-01,73,2009
0VJI3wpebzRyVHq0eZQidb,,2009-03-26,72,2009
3EsRXaeYo3QvPz4fBqpV7y,,2009-01-01,44,2009
3lRqxaOyLK3yjlQ3sLzE7t,,2009-01-01,52,2009
0mBvlBWI6TMDrWvQ8bKOKV,,2009-01-01,66,2009
3m89meycBx0T7hYBhj2kkq,,2009-09-25,61,2009
44jrX3SThj7pFjOzUTLm85,,2009-08-31,60,2009
6EAZVQHCP7ii1Jrle3wBFI,,2009-09-18,44,2009
1AHZd3C3S8m8fFrhFxyk79,,2009-05-15,71,2009
5HbdpOPhasPYV6gOeBVvTr,,2009-01-01,45,2009
2M5NEqQVs7kIit8QbtXrRs,,2009-11-02,50,2009
5uWFEnAIeksRbygyWNrmlZ,,2009,55,2009
7pMVCMwGykuEu9rzTHxLCm,,2009-10-26,59,2009
06UoTVgpPiGnRPGjowrG3g,,2009-01-01,70,2009
47BVtVrvqiwEAOYYzeOcnk,,2009-08-25,50,2009
1LShhEEKRT5MNPcO7jtYHh,,2009,74,2009
7zTlfidBmhUVtUmLSKk7WF,,2009-01-01,67,2009
0kmPn6M3cue7rec6Unw6BD,,2009,51,2009
2FgknX5e7fJlriQtxvpLhZ,,2009,71,2009
1sn69oro0vmwuAu1iwCu7d,,2009-01-01,48,2009
4f7IfNt2FWz21h2zmRNy55,,2009-10-15,60,2009
6snBRWjoKga2RVZdQRoGvI,,2009-10-27,43,2009
4yo38BbmUi80kZOqHlRhNH,,2009-08-31,57,2009
1ZXM9jY3Bsg12KXgwftBrO,,2009-09-08,71,2009
7MZzYkbHL9Tk3O6WeD4Z0Z,,2009-05-15,74,2009
0jIA4y3EGDkw8QB5HlLWwK,,2009-06-05,51,2009
5IEoiwkThhRmSMBANhpxl2,,2009-08-20,71,2009
72aNaOna8AV0GZADXRbFlX,,2009-06-22,51,2009
6HVw5b6iTjMEGvjohuIHSF,,2009-07-23,54,2009
3NoapLHvTH6AlaSczk2e3o,,2009-01-01,63,2009
6GH2hcSeIDNfnNTQfjTy2i,,2009-11-17,49,2009
5wqJcLJsFqVg1lWowuyv3V,,2009-09-22,64,2009
1Fexc96V24RL17Ko9VXUOM,,2009-12-29,64,2009
27UqZoE1kV6sIV6uQcI28A,,2009-09-28,73,2009
7MZzYkbHL9Tk3O6WeD4Z0Z,,2009-05-15,74,2009
2ChQwwVopa8gHiiNiKsx6t,,2009-01-01,46,2009
6vzRJYzyR7G8jTIYrKFxLx,,2009-04-07,48,2009
2pga97tsZosoiHW5y9Mtco,,2009-01-01,51,2009
0eFHYz8NmK75zSplL5qlfM,,2009-09-10,70,2009
58Jc2HiAkRzpBQlbknJbtP,,2009-03-10,47,2009
7yryHYhtqvwPWSAOpcQ08v,,2009-09-09,48,2009
5yIJ53xYeYVFyCtwLV7uGo,,2009-03-16,51,2009
4SwE3kBxTsHbWqreo3ls9R,,2009-01-01,51,2009
0jIA4y3EGDkw8QB5HlLWwK,,2009-06-05,51,2009
3spYzDjQBTJuBM6VhoFah8,,2009,52,2009
1aJ1OS2xdkKGvmLvkU9qn3,,2009-01-01,52,2009
3m89meycBx0T7hYBhj2kkq,,2009-09-25,61,2009
3CYdhLrI9aOW4LDxLjjR8H,,2009-01-01,43,2009
47enZlu6ssi5aFaAxHc0wt,,2009-03-24,59,2009
2xXblCIb5G6ji70efT7THx,,2009-07-14,63,2009
6ppF24fU5pqbPrPuK5zVnS,,2009-01-27,56,2009
2biYZTjJzWGHUhwABuQNfs,,2009-09-29,50,2009
2dL9Q5AtIv4Rw1L6lKcIUc,,2009-09-09,72,2009
4a1zDZ3LqsdOsCb43s6l4r,,2009-09-03,61,2009
6OlCoydaNFUU7v1Xo5ZJPx,,2009-01-01,64,2009
5pjw8w5tKfWgrKqsaaGBKx,,2009-01-01,63,2009
1246GoHTunWHaJvLnQlvW7,,2009-01-01,54,2009
77cxYFg1Vb76b8YPqbNf65,,2009-02-03,58,2009
6vh3S6NVQ0pNEt70fj7oAf,,2009-05-01,59,2009
0cUNjl7p6LYZJkKXJWzqP0,,2009-11-23,57,2009
6dTy2mTvKyt6dRqO9tEKf1,,2009-11-03,47,2009
4zz8xBoQ8KxRXnP5IeDJJ2,,2009-01-01,46,2009
6UtlWkAxBuVPSzFNwiIPqj,,2009-08-25,49,2009
3w8bbE0YbZFxw7yXeS0X9P,,2009-01-01,42,2009
4f7IfNt2FWz21h2zmRNy55,,2009-10-15,60,2009
6JoADrFrfs62hhWAMzSA8A,,2009-07-21,47,2009
5sD64gIfF8K37lOUjuz1Vf,,2009-09-17,58,2009
7n5FErCSkbQ4g2TZXKU6GD,,2009-07-14,55,2009
019nA7vSKz0dD5yRKYRpbM,,2009-01-12,50,2009
1Fexc96V24RL17Ko9VXUOM,,2009-12-29,64,2009
3BB1Pe1PfijkrftFVmBEBs,,2009-08-21,51,2009
4a3wP4t2IswXR40aXQcYrM,,2009-07-14,53,2009
34rT9ovQneEIUPtwPX9tDn,,2009-01-01,48,2009
2LjbDdADARNuV39Dxz9ISb,,2009-05-26,61,2009
2S8AWAM0nxyFy66YnUfIs3,,2009-01-01,73,2009
2gnGnvNJzXxlwy837iHs7O,,2009-05-04,68,2009
63a1DgGeNsC197MCiV0X0i,,2009-01-01,60,2009
4f7IfNt2FWz21h2zmRNy55,,2009-10-15,60,2009
58rVVNfX3nGIMcaC1Zf2qe,,2009-01-01,50,2009
6tzQKMilI02kn1lzLklDI8,,2009-08-18,62,2009
3cWwVCtRlg4oovREWxjAYf,,2009-01-01,42,2009
43lok9zd7BW5CoYkXZs7S0,,2009-09-18,77,2009
06UoTVgpPiGnRPGjowrG3g,,2009-01-01,70,2009
44TwNftgA3QYaX3BBJAvGO,,2009-01-27,52,2009
5wqJcLJsFqVg1lWowuyv3V,,2009-09-22,64,2009
4j4w5DDWMKD7ePStAl19OF,,2009-06-02,56,2009
40FKeEybR96thIpEpUbtAT,,2009-06-30,50,2009
1xUlpEzwUautb4HYaVazLh,,2009-01-01,47,2009
1jMTPWTHJhsZev04IbmyCC,,2009-09-08,57,2009
6GCvpB2OEXJfXRQYc4Ti42,,2009-10-27,46,2009
0vNGXCP2gfCjlkYB0ktiri,,2009-03-03,45,2009
1zCNrbPpz5OLSr6mSpPdKm,,2009-11-03,67,2009
6VxhmV2m5nlaVS0aF8VItG,,2009-08-07,44,2009
5lm8loAsSpprr19lwSY16V,,2009-01-01,59,2009
6BRq5g6CWiFgN3NrjLGAYq,,2009-01-10,50,2009
5L6RSDUhfwNAU87Pafcobr,,2009,50,2009
2KQn93GMsH7IoOvQ0Hlqzx,,2009-02-10,53,2009
5TCwGgyw8ZXXyKIcUFCj47,,2009-09-15,62,2009
3FSWIgpM4r649Pgr6KoMNf,,2009-01-01,47,2009
69Nu2ijQ5dCtI6uFeSy64x,,2009-09-15,47,2009
2fgUn3x6HujXAP2AXxMoer,,2009-03-31,59,2009
0VeraxKSlJGusnOHYGOtWq,,2009-12-04,54,2009
6UtlWkAxBuVPSzFNwiIPqj,,2009-08-25,49,2009
1SkvbWNmVnuTQwNzWRIBTo,,2009-01-01,60,2009
0xobW2Yg1TBQ53ybxYAlyA,,2009-01-01,57,2009
7n5FErCSkbQ4g2TZXKU6GD,,2009-07-14,55,2009
02TMQZnfoemtwNM0pojOWn,,2009-03-17,52,2009
7tY7NcC2gKTxXsTJM6zK5I,,2009-07-07,62,2009
3uczBfJFFSNjSiF8ScC1pA,,2009-09-24,61,2009
6nWeQICT2mTRckahG3Wuus,,2009-12-01,60,2009
5IEoiwkThhRmSMBANhpxl2,,2009-08-20,71,2009
3Ainh78D6AeVHW9TvIbYvT,,2009-02-03,51,2009
5IEoiwkThhRmSMBANhpxl2,,2009-08-20,71,2009
7tY7NcC2gKTxXsTJM6zK5I,,2009-07-07,62,2009
4h8seeFAi6iYhslcWIxTSG,,2009-03-06,61,2009
7n5FErCSkbQ4g2TZXKU6GD,,2009-07-14,55,2009
47enZlu6ssi5aFaAxHc0wt,,2009-03-24,59,2009
0LKlkRiqPFd3EZSjUsHqMN,,2009-01-01,49,2009
5GucSY3249qHDx4v1Hcxry,,2009-11-03,57,2009
6MEv8dNtVbKDW1WG4Hk6WZ,,2009-02-03,70,2009
6pJmik7KjCRidOZwEqYWuy,,2009-01-01,63,2009
41Tj1cy7HlmdSmaOO6f6Tl,,2009-10-08,52,2009
0mBvlBWI6TMDrWvQ8bKOKV,,2009-01-01,66,2009
5SvITt1qWQTDbUyA9wDFsK,,2009-09-25,46,2009
1cXFSOdjxmS13cOTtnNQAo,,2009-07-07,55,2009
1V5vQRMWTNGmqwxY8jMVou,,2009-11-13,66,2009
1awdBA8DLv6G5eBvdGxk8T,,2009-05-05,46,2009
7GmHYDIlNre9weplzsPZMJ,,2009-01-01,50,2009
7yI8ppmq1tmqF09Qbi1tcj,,2009-01-01,56,2009
493HYe7N5pleudEZRyhE7R,,2010-11-26,81,2010
493HYe7N5pleudEZRyhE7R,,2010-11-26,81,2010
20r762YmB5HeofjMCiPMLv,,2010-11-22,83,2010
1uyf3l2d4XYwiEqAb7t7fX,,2010-10-05,83,2010
6TFm9KGW7Lbxrl2Zsg4X9R,,2010-08-13,73,2010
6MQtWELG7aRX7CkAzQ6nLM,,2010-10-01,69,2010
7sGYAV0xv7ZfAMzIpMl8m1,,2010-04-20,75,2010
20r762YmB5HeofjMCiPMLv,,2010-11-22,83,2010
1uyf3l2d4XYwiEqAb7t7fX,,2010-10-05,83,2010
2eQMC9nJE3f3hCNKlYYHL1,,2010-01-01,77,2010
7aADdYLiK1z7GlMFr0UIZw,,2010-11-22,72,2010
1uyf3l2d4XYwiEqAb7t7fX,,2010-10-05,83,2010
1CwXS6MAz8Wo7K4TzW9iuR,,2010-12-01,75,2010
7KPvATOyLVFbV6UR6DujF8,,2010-09-10,75,2010
6fpLLJsDSSAlToEDW2jv4F,,2010-01-01,77,2010
5QG3tjE5L9F6O2vCAPph38,,2010-01-01,79,2010
42vd9Cgr89pjb0Jipvaj5d,,2010-03-14,75,2010
2eQMC9nJE3f3hCNKlYYHL1,,2010-01-01,77,2010
20r762YmB5HeofjMCiPMLv,,2010-11-22,83,2010
47BiFcV59TQi2s9SkBo2pb,,2010-06-18,81,2010
16XswZ18xhMs8qUTN51mRl,,2010-11-02,69,2010
5QG3tjE5L9F6O2vCAPph38,,2010-01-01,79,2010
20r762YmB5HeofjMCiPMLv,,2010-11-22,83,2010
6A1F3Fkq5dYeYYNkXflcTX,,2010-03-30,76,2010
0wNjC8d3ve2L2yaomEWUsa,,2010-02-17,70,2010
6jlrjFR9mJV3jd1IPSplXU,,2010-01-01,72,2010
7xnimikDuIBDpLeLrjptb8,,2010-09-20,70,2010
3BmcYMh0KYsimWL6p2gPa9,,2010-01-01,77,2010
1uyf3l2d4XYwiEqAb7t7fX,,2010-10-05,83,2010
7strNUlU6xZqlVWBNUdOYv,,2010,64,2010
6mGDfbDErYIJsmSewvccWm,,2010-01-01,75,2010
2eQMC9nJE3f3hCNKlYYHL1,,2010-01-01,77,2010
3uQMzfrf4kUNGsCtmTtjPh,,2010-10-05,69,2010
493HYe7N5pleudEZRyhE7R,,2010-11-26,81,2010
0InO6eGRL47KErEYEoc2rP,,2010-01-01,63,2010
2eQMC9nJE3f3hCNKlYYHL1,,2010-01-01,77,2010
2nnIlWcriIqcJtjduWcTRl,,2010-08-09,68,2010
0qmyud8qe8LqaVQ1YQ7S5G,,2010-07-20,65,2010
6jlrjFR9mJV3jd1IPSplXU,,2010-01-01,72,2010
42vd9Cgr89pjb0Jipvaj5d,,2010-03-14,75,2010
3IpexNXiKbezuY526S4Jvy,,2010-01-01,70,2010
5MfAxS5zz8MlfROjGQVXhy,,2010-10-25,69,2010
3sDoSYf2AKB2IegZmkISGD,,2010-09-14,65,2010
